"osm_id","ort","plz","bundesland","PLZ_Int"
2406526,"Schraplau","06279","Sachsen-Anhalt",6279
452216,"Schrecksbach","34637","Hessen",34637
1466067,"Schretstaken","21493","Schleswig-Holstein",21493
454178,"Schriesheim","69198","Baden-Württemberg",69198
943731,"Schrobenhausen","86529","Bayern",86529
387625,"Schrozberg","74575","Baden-Württemberg",74575
443081,"Schrum","25782","Schleswig-Holstein",25782
1156162,"Schuby","24837","Schleswig-Holstein",24837
1156162,"Schuby","24850","Schleswig-Holstein",24850
1060441,"Schuld","53520","Rheinland-Pfalz",53520
1467715,"Schulendorf","21516","Schleswig-Holstein",21516
548568,"Schülldorf","24790","Schleswig-Holstein",24790
1075997,"Schüller","54586","Rheinland-Pfalz",54586
447970,"Schülp","25764","Schleswig-Holstein",25764
1187305,"Schülp bei Nortorf","24589","Schleswig-Holstein",24589
548578,"Schülp bei Rendsburg","24813","Schleswig-Holstein",24813
55774,"Schulzendorf","15732","Brandenburg",15732
416449,"Schürdt","57632","Rheinland-Pfalz",57632
1463074,"Schürensöhlen","23847","Schleswig-Holstein",23847
453015,"Schuttertal","77978","Baden-Württemberg",77978
452993,"Schutterwald","77746","Baden-Württemberg",77746
2012781,"Schüttorf","48465","Niedersachsen",48465
1085815,"Schutz","54570","Rheinland-Pfalz",54570
421949,"Schutzbach","57520","Rheinland-Pfalz",57520
394336,"Schwaan","18258","Mecklenburg-Vorpommern",18258
2531761,"Schwaara","07554","Thüringen",7554
62720,"Schwabach","91126","Bayern",91126
936740,"Schwabbruck","86986","Bayern",86986
1245803,"Schwabenheim an der Selz","55270","Rheinland-Pfalz",55270
934460,"Schwabhausen","85247","Bayern",85247
2802321,"Schwabhausen","99869","Thüringen",99869
2792080,"Schwäbisch Gmünd","73072","Baden-Württemberg",73072
2792080,"Schwäbisch Gmünd","73525","Baden-Württemberg",73525
2792080,"Schwäbisch Gmünd","73527","Baden-Württemberg",73527
2792080,"Schwäbisch Gmünd","73529","Baden-Württemberg",73529
2792080,"Schwäbisch Gmünd","73550","Baden-Württemberg",73550
2792080,"Schwäbisch Gmünd","73553","Baden-Württemberg",73553
391370,"Schwäbisch Hall","74523","Baden-Württemberg",74523
935178,"Schwabmünchen","86830","Bayern",86830
936731,"Schwabsoien","86987","Bayern",86987
1404024,"Schwabstedt","25876","Schleswig-Holstein",25876
1461196,"Schwaförden","27252","Niedersachsen",27252
966158,"Schwaig bei Nürnberg","90571","Bayern",90571
939356,"Schwaigen","82445","Bayern",82445
410521,"Schwaigern","74193","Baden-Württemberg",74193
401696,"Schwaikheim","71409","Baden-Württemberg",71409
414833,"Schwalbach","65824","Hessen",65824
1184565,"Schwalbach (Saar)","66773","Saarland",66773
1182303,"Schwall","56281","Rheinland-Pfalz",56281
2831169,"Schwallungen","98590","Thüringen",98590
452200,"Schwalmstadt","34613","Hessen",34613
88529,"Schwalmtal","41366","Nordrhein-Westfalen",41366
418332,"Schwalmtal","36318","Hessen",36318
452998,"Schwanau","77963","Baden-Württemberg",77963
962181,"Schwandorf","92421","Bayern",92421
1352961,"Schwanebeck","39397","Sachsen-Anhalt",39397
423196,"Schwanewede","28790","Niedersachsen",28790
318225,"Schwanfeld","97523","Bayern",97523
448297,"Schwangau","87645","Bayern",87645
1451586,"Schwanheide","19258","Mecklenburg-Vorpommern",19258
1251071,"Schwanheim","76848","Rheinland-Pfalz",76848
158256,"Schwanstetten","90596","Bayern",90596
2013996,"Schwarme","27327","Niedersachsen",27327
1808868,"Schwarmstedt","29690","Niedersachsen",29690
176739,"Schwartbuck","24257","Schleswig-Holstein",24257
1424151,"Schwarz","17252","Mecklenburg-Vorpommern",17252
2828445,"Schwarza","98547","Thüringen",98547
403752,"Schwarzach","74869","Baden-Württemberg",74869
959645,"Schwarzach","94374","Bayern",94374
283685,"Schwarzach am Main","97359","Bayern",97359
962187,"Schwarzach b.Nabburg","92548","Bayern",92548
1314280,"Schwarzbach","01945","Brandenburg",1945
2804632,"Schwarzbach","07589","Thüringen",7589
1273286,"Schwarzburg","07427","Thüringen",7427
957022,"Schwarzen","55481","Rheinland-Pfalz",55481
1059441,"Schwarzenbach","92720","Bayern",92720
1021714,"Schwarzenbach a.d.Saale","95126","Bayern",95126
1021704,"Schwarzenbach a.Wald","95131","Bayern",95131
1469085,"Schwarzenbek","21493","Schleswig-Holstein",21493
419006,"Schwarzenberg/Erzgeb.","08340","Sachsen",8340
452201,"Schwarzenborn","34639","Hessen",34639
1258881,"Schwarzenborn","54533","Rheinland-Pfalz",54533
966163,"Schwarzenbruck","90592","Bayern",90592
962184,"Schwarzenfeld","92521","Bayern",92521
1244112,"Schwarzerden","55629","Rheinland-Pfalz",55629
1314222,"Schwarzheide","01987","Brandenburg",1987
962086,"Schwarzhofen","92447","Bayern",92447
2029540,"Schwasdorf","17168","Mecklenburg-Vorpommern",17168
318305,"Schwebheim","97525","Bayern",97525
1253797,"Schwedelbach","67685","Rheinland-Pfalz",67685
554637,"Schwedeneck","24229","Schleswig-Holstein",24229
1334108,"Schwedt/Oder","16303","Brandenburg",16303
1250342,"Schwegenheim","67365","Rheinland-Pfalz",67365
1255887,"Schweich","54338","Rheinland-Pfalz",54338
1270324,"Schweickershausen","98663","Thüringen",98663
1252832,"Schweigen-Rechtenbach","76889","Rheinland-Pfalz",76889
540064,"Schweighausen","56377","Rheinland-Pfalz",56377
1252825,"Schweighofen","76889","Rheinland-Pfalz",76889
2012367,"Schweindorf","26556","Niedersachsen",26556
62534,"Schweinfurt","97421","Bayern",97421
62534,"Schweinfurt","97422","Bayern",97422
62534,"Schweinfurt","97424","Bayern",97424
1244056,"Schweinschied","67744","Rheinland-Pfalz",67744
1254722,"Schweisweiler","67808","Rheinland-Pfalz",67808
396557,"Schweitenkirchen","85301","Bayern",85301
1251154,"Schweix","66957","Rheinland-Pfalz",66957
162833,"Schwelm","58332","Nordrhein-Westfalen",58332
2801101,"Schwendi","88477","Baden-Württemberg",88477
956999,"Schwenningen","89443","Bayern",89443
2805755,"Schwenningen","72477","Baden-Württemberg",72477
310382,"Schwentinental","24222","Schleswig-Holstein",24222
310382,"Schwentinental","24223","Schleswig-Holstein",24223
1307661,"Schwepnitz","01936","Sachsen",1936
1243987,"Schweppenhausen","55444","Rheinland-Pfalz",55444
1245097,"Schwerbach","55624","Rheinland-Pfalz",55624
62685,"Schwerin","19053","Mecklenburg-Vorpommern",19053
62685,"Schwerin","19055","Mecklenburg-Vorpommern",19055
62685,"Schwerin","19057","Mecklenburg-Vorpommern",19057
62685,"Schwerin","19059","Mecklenburg-Vorpommern",19059
62685,"Schwerin","19061","Mecklenburg-Vorpommern",19061
62685,"Schwerin","19063","Mecklenburg-Vorpommern",19063
1389623,"Schwerin","15755","Brandenburg",15755
1183255,"Schweringen","27324","Niedersachsen",27324
1183255,"Schweringen","27333","Niedersachsen",27333
2012933,"Schwerinsdorf","26835","Niedersachsen",26835
2411248,"Schwerstedt","99634","Thüringen",99634
2857017,"Schwerstedt","99439","Thüringen",99439
158413,"Schwerte","58239","Nordrhein-Westfalen",58239
1406819,"Schwesing","25813","Schleswig-Holstein",25813
454165,"Schwetzingen","68723","Baden-Württemberg",68723
405816,"Schwieberdingen","71701","Baden-Württemberg",71701
405816,"Schwieberdingen","71706","Baden-Württemberg",71706
1388876,"Schwielochsee","15913","Brandenburg",15913
365821,"Schwielowsee","14548","Brandenburg",14548
1250041,"Schwienau","29593","Niedersachsen",29593
933971,"Schwifting","86940","Bayern",86940
940828,"Schwindegg","84419","Bayern",84419
1108065,"Schwirzheim","54597","Rheinland-Pfalz",54597
422763,"Schwissel","23795","Schleswig-Holstein",23795
2815708,"Schwobfeld","37318","Thüringen",37318
1244314,"Schwollen","55767","Rheinland-Pfalz",55767
2787816,"Schwörstadt","79739","Baden-Württemberg",79739
1363632,"Schwülper","38179","Niedersachsen",38179
534536,"Sebnitz","01855","Sachsen",1855
533263,"Seck","56479","Rheinland-Pfalz",56479
403735,"Seckach","74743","Baden-Württemberg",74743
367065,"Seddiner See","14554","Brandenburg",14554
452976,"Seebach","77889","Baden-Württemberg",77889
1268935,"Seebach","99846","Thüringen",99846
1332651,"Seeblick","14715","Brandenburg",14715
1399087,"Seeburg","37136","Niedersachsen",37136
156381,"Seedorf","23823","Schleswig-Holstein",23823
1079030,"Seedorf","27404","Niedersachsen",27404
1476160,"Seedorf","23883","Schleswig-Holstein",23883
556100,"Seefeld","25557","Schleswig-Holstein",25557
932388,"Seefeld","82229","Bayern",82229
448306,"Seeg","87637","Bayern",87637
2408187,"Seegebiet Mansfelder Land","06317","Sachsen-Anhalt",6317
1284745,"Seehausen","39615","Sachsen-Anhalt",39615
939382,"Seehausen am Staffelsee","82418","Bayern",82418
452414,"Seeheim-Jugenheim","64342","Hessen",64342
1444904,"Seehof","19069","Mecklenburg-Vorpommern",19069
2801351,"Seekirch","88422","Baden-Württemberg",88422
390044,"Seeland","06449","Sachsen-Anhalt",6449
390044,"Seeland","06464","Sachsen-Anhalt",6464
390044,"Seeland","06466","Sachsen-Anhalt",6466
390044,"Seeland","06467","Sachsen-Anhalt",6467
390044,"Seeland","06469","Sachsen-Anhalt",6469
453012,"Seelbach","77960","Baden-Württemberg",77960
540055,"Seelbach","56377","Rheinland-Pfalz",56377
420578,"Seelbach bei Hamm (Sieg)","57577","Rheinland-Pfalz",57577
415719,"Seelbach (Westerwald)","57632","Rheinland-Pfalz",57632
1253979,"Seelen","67744","Rheinland-Pfalz",67744
2790912,"Seelingstädt","07580","Thüringen",7580
414698,"Seelitz","09306","Sachsen",9306
1332928,"Seelow","15306","Brandenburg",15306
382498,"Seelze","30926","Niedersachsen",30926
941626,"Seeon-Seebruck","83358","Bayern",83358
941626,"Seeon-Seebruck","83370","Bayern",83370
941626,"Seeon-Seebruck","83376","Bayern",83376
1244167,"Seesbach","55629","Rheinland-Pfalz",55629
1421450,"Seesen","38723","Niedersachsen",38723
936913,"Seeshaupt","82402","Bayern",82402
443298,"Seester","25370","Schleswig-Holstein",25370
443192,"Seestermühe","25371","Schleswig-Holstein",25371
1402989,"Seeth","25840","Schleswig-Holstein",25840
1402989,"Seeth","25878","Schleswig-Holstein",25878
443439,"Seeth-Ekholt","25337","Schleswig-Holstein",25337
252889,"Seevetal","21217","Niedersachsen",21217
252889,"Seevetal","21218","Niedersachsen",21218
252889,"Seevetal","21220","Niedersachsen",21220
935835,"Seewald","72297","Baden-Württemberg",72297
1152686,"Seffern","54636","Rheinland-Pfalz",54636
1152689,"Sefferweich","54636","Rheinland-Pfalz",54636
1176600,"Seggebruch","31691","Niedersachsen",31691
282305,"Segnitz","97340","Bayern",97340
550778,"Sehestedt","24814","Schleswig-Holstein",24814
1432643,"Sehlde","38279","Niedersachsen",38279
1259136,"Sehlem","54518","Rheinland-Pfalz",54518
1437553,"Sehlen","18528","Mecklenburg-Vorpommern",18528
536636,"Sehmatal","09465","Sachsen",9465
1184254,"Sehnde","31319","Niedersachsen",31319
1243985,"Seibersbach","55444","Rheinland-Pfalz",55444
415718,"Seifen","57632","Rheinland-Pfalz",57632
422230,"Seiffen/Erzgebirge","09548","Sachsen",9548
418708,"Seifhennersdorf","02782","Sachsen",2782
1140551,"Seinsfeld","54655","Rheinland-Pfalz",54655
282307,"Seinsheim","97342","Bayern",97342
2179219,"Seisla","07389","Thüringen",7389
2457057,"Seitenroda","07768","Thüringen",7768
1231974,"Seitingen-Oberflacht","78606","Baden-Württemberg",78606
1108046,"Seiwerath","54597","Rheinland-Pfalz",54597
1022879,"Selb","95100","Bayern",95100
421223,"Selbach (Sieg)","57537","Rheinland-Pfalz",57537
1021705,"Selbitz","95152","Bayern",95152
1246582,"Selchenbach","66871","Rheinland-Pfalz",66871
289960,"Selent","24238","Schleswig-Holstein",24238
158040,"Selfkant","52538","Nordrhein-Westfalen",52538
659751,"Seligenstadt","63500","Hessen",63500
1157531,"Selk","24884","Schleswig-Holstein",24884
1332184,"Selke-Aue","06458","Sachsen-Anhalt",6458
1108072,"Sellerich","54608","Rheinland-Pfalz",54608
1437794,"Sellin","18586","Mecklenburg-Vorpommern",18586
158455,"Selm","59379","Nordrhein-Westfalen",59379
1477861,"Selmsdorf","23923","Mecklenburg-Vorpommern",23923
393336,"Selpin","18195","Mecklenburg-Vorpommern",18195
1023213,"Selsingen","27446","Niedersachsen",27446
324312,"Selters","65618","Hessen",65618
533594,"Selters (Westerwald)","56242","Rheinland-Pfalz",56242
1245827,"Selzen","55278","Rheinland-Pfalz",55278
1250335,"Sembach","67681","Rheinland-Pfalz",67681
372361,"Semlow","18334","Mecklenburg-Vorpommern",18334
157741,"Senden","48308","Nordrhein-Westfalen",48308
941091,"Senden","89250","Bayern",89250
152287,"Sendenhorst","48324","Nordrhein-Westfalen",48324
1314216,"Senftenberg","01945","Brandenburg",1945
1314216,"Senftenberg","01968","Brandenburg",1968
1314216,"Senftenberg","01996","Brandenburg",1996
1028807,"Sengenthal","92369","Bayern",92369
1113759,"Sengerich","54619","Rheinland-Pfalz",54619
1259316,"Senheim","56820","Rheinland-Pfalz",56820
318304,"Sennfeld","97526","Bayern",97526
1060411,"Senscheid","53520","Rheinland-Pfalz",53520
1245130,"Sensweiler","55758","Rheinland-Pfalz",55758
2778412,"Serba","07616","Thüringen",7616
1256029,"Serrig","54455","Rheinland-Pfalz",54455
405822,"Sersheim","74372","Baden-Württemberg",74372
532376,"Sessenbach","56237","Rheinland-Pfalz",56237
533595,"Sessenhausen","56244","Rheinland-Pfalz",56244
956860,"Seßlach","96145","Bayern",96145
422855,"Seth","23845","Schleswig-Holstein",23845
1451584,"Setzin","19230","Mecklenburg-Vorpommern",19230
2791019,"Setzingen","89129","Baden-Württemberg",89129
1028806,"Seubersdorf in der Oberpfalz","92358","Bayern",92358
1016393,"Seukendorf","90556","Bayern",90556
1399089,"Seulingen","37136","Niedersachsen",37136
1171864,"Sevenig bei Neuerburg","54673","Rheinland-Pfalz",54673
1113725,"Sevenig (Our)","54617","Rheinland-Pfalz",54617
1112860,"Sexau","79350","Baden-Württemberg",79350
1071013,"Seybothenreuth","95517","Bayern",95517
6680435,"Sibbesse","31079","Niedersachsen",31079
2813153,"Sickerode","37308","Thüringen",37308
1432655,"Sickte","38173","Niedersachsen",38173
1252554,"Siebeldingen","76833","Rheinland-Pfalz",76833
548056,"Siebenbach","56729","Rheinland-Pfalz",56729
1463073,"Siebenbäumen","23847","Schleswig-Holstein",23847
1467511,"Siebeneichen","21514","Schleswig-Holstein",21514
1427907,"Siedenbollentin","17089","Mecklenburg-Vorpommern",17089
1427216,"Siedenbrünzow","17111","Mecklenburg-Vorpommern",17111
2014019,"Siedenburg","27254","Niedersachsen",27254
1248625,"Siefersheim","55599","Rheinland-Pfalz",55599
215967,"Siegbach","35768","Hessen",35768
173121,"Siegburg","53721","Nordrhein-Westfalen",53721
410527,"Siegelsbach","74936","Baden-Württemberg",74936
163256,"Siegen","57072","Nordrhein-Westfalen",57072
163256,"Siegen","57074","Nordrhein-Westfalen",57074
163256,"Siegen","57076","Nordrhein-Westfalen",57076
163256,"Siegen","57078","Nordrhein-Westfalen",57078
163256,"Siegen","57080","Nordrhein-Westfalen",57080
956668,"Siegenburg","93354","Bayern",93354
941746,"Siegsdorf","83313","Bayern",83313
1384838,"Siehdichum","15890","Brandenburg",15890
454193,"Siek","22962","Schleswig-Holstein",22962
161896,"Sielenbach","86577","Bayern",86577
1245075,"Sien","55758","Rheinland-Pfalz",55758
1245071,"Sienhachenbach","55758","Rheinland-Pfalz",55758
382434,"Sierksdorf","23730","Schleswig-Holstein",23730
1463293,"Sierksrade","23847","Schleswig-Holstein",23847
1060414,"Sierscheid","53520","Rheinland-Pfalz",53520
535133,"Siershahn","56427","Rheinland-Pfalz",56427
1244322,"Siesbach","55767","Rheinland-Pfalz",55767
1424136,"Sietow","17209","Mecklenburg-Vorpommern",17209
1302374,"Sieversdorf-Hohenofen","16845","Brandenburg",16845
422750,"Sievershütten","24641","Schleswig-Holstein",24641
1149294,"Sieverstedt","24885","Schleswig-Holstein",24885
449879,"Siggelkow","19376","Mecklenburg-Vorpommern",19376
2805406,"Sigmaringen","72488","Baden-Württemberg",72488
2805407,"Sigmaringendorf","72517","Baden-Württemberg",72517
959420,"Sigmarszell","88138","Bayern",88138
2395019,"Silberhausen","37351","Thüringen",37351
1156158,"Silberstedt","24887","Schleswig-Holstein",24887
2778415,"Silbitz","07613","Thüringen",7613
1252775,"Silz","76857","Rheinland-Pfalz",76857
1424140,"Silz","17214","Mecklenburg-Vorpommern",17214
450062,"Silzen","25551","Schleswig-Holstein",25551
957049,"Simbach","84359","Bayern",84359
959909,"Simbach","94436","Bayern",94436
35117,"Simmelsdorf","91245","Bayern",91245
158021,"Simmerath","52152","Nordrhein-Westfalen",52152
453850,"Simmern","56337","Rheinland-Pfalz",56337
1241644,"Simmern/Hunsrück","55469","Rheinland-Pfalz",55469
1174401,"Simmersfeld","72226","Baden-Württemberg",72226
356740,"Simmershofen","97215","Bayern",97215
1244121,"Simmertal","55618","Rheinland-Pfalz",55618
933497,"Simmozheim","75397","Baden-Württemberg",75397
1402820,"Simonsberg","25813","Schleswig-Holstein",25813
73663,"Simonswald","79263","Baden-Württemberg",79263
73663,"Simonswald","79271","Baden-Württemberg",79271
722092,"Sindelfingen","71063","Baden-Württemberg",71063
722092,"Sindelfingen","71065","Baden-Württemberg",71065
722092,"Sindelfingen","71067","Baden-Württemberg",71067
722092,"Sindelfingen","71069","Baden-Württemberg",71069
936937,"Sindelsdorf","82404","Bayern",82404
2785095,"Singen (Hohentwiel)","78224","Baden-Württemberg",78224
540059,"Singhofen","56379","Rheinland-Pfalz",56379
215974,"Sinn","35764","Hessen",35764
535942,"Sinntal","36391","Hessen",36391
453372,"Sinsheim","74889","Baden-Württemberg",74889
1171859,"Sinspelt","54675","Rheinland-Pfalz",54675
907182,"Sinzheim","76547","Baden-Württemberg",76547
571655,"Sinzig","53489","Rheinland-Pfalz",53489
964622,"Sinzing","93161","Bayern",93161
1254715,"Sippersfeld","67729","Rheinland-Pfalz",67729
2784816,"Sipplingen","78354","Baden-Württemberg",78354
1469172,"Sirksfelde","23898","Schleswig-Holstein",23898
1079028,"Sittensen","27419","Niedersachsen",27419
1253872,"Sitters","67823","Rheinland-Pfalz",67823
1273292,"Sitzendorf","07429","Thüringen",7429
2186943,"Söchtenau","83139","Bayern",83139
1246732,"Soderstorf","21388","Niedersachsen",21388
153481,"Soest","59494","Nordrhein-Westfalen",59494
1744936,"Sögel","49751","Niedersachsen",49751
1309657,"Sohland an der Spree","02689","Sachsen",2689
1168903,"Söhlde","31185","Niedersachsen",31185
1245187,"Sohren","55487","Rheinland-Pfalz",55487
1115035,"Söhrewald","34320","Hessen",34320
1245185,"Sohrschied","55487","Rheinland-Pfalz",55487
1946232,"Sölden","79294","Baden-Württemberg",79294
62699,"Solingen","42651","Nordrhein-Westfalen",42651
62699,"Solingen","42653","Nordrhein-Westfalen",42653
62699,"Solingen","42655","Nordrhein-Westfalen",42655
62699,"Solingen","42657","Nordrhein-Westfalen",42657
62699,"Solingen","42659","Nordrhein-Westfalen",42659
62699,"Solingen","42697","Nordrhein-Westfalen",42697
62699,"Solingen","42699","Nordrhein-Westfalen",42699
62699,"Solingen","42719","Nordrhein-Westfalen",42719
2179220,"Solkwitz","07381","Thüringen",7381
1156130,"Sollerup","24852","Schleswig-Holstein",24852
6683583,"Söllingen","38387","Niedersachsen",38387
2400613,"Sollstedt","99759","Thüringen",99759
1415323,"Sollwitt","25884","Schleswig-Holstein",25884
